user,followers,Friends,Tweets,Retweets
agorathauma,3625.0,889.0,0,2
VictorTello73,2841.0,3141.0,2,0
wachito230490,61.0,423.0,0,1
C2S3H,288.0,1590.0,0,1
rodculcay,167.0,226.0,0,2
VoluntariosUAH,4422.0,544.0,0,1
UniendoIdeas_CL,6.0,95.0,0,1
Claudiandysoy,1.0,7.0,0,1
Auroramex1,84.0,688.0,0,1
LadyAngelicaFR,514.0,618.0,0,1
EmbacubaBelgica,2814.0,480.0,0,2
icendoya,52.0,100.0,1,0
Group_381,1813.0,772.0,2,0
Gabriel_orol,155.0,241.0,0,1
Zacar81,13.0,20.0,0,2
CeibaOficial,1152.0,299.0,1,0
trampolinsolid,381.0,551.0,2,0
ariasferoficial,6071.0,3998.0,0,1
fodde_mariela,275.0,266.0,0,1
RBeiti,19.0,31.0,0,1
Yerburu,1104.0,557.0,2,0
EmbajadaEcuISR,864.0,164.0,0,1
SaludEnElGancho,385.0,123.0,0,1
fundacionICAI,411.0,248.0,1,2
nusagatero,3829.0,4998.0,0,1
AcobeFundacion,234.0,814.0,4,0
EmbajadaESPenRD,1805.0,507.0,0,1
3rik4_s4l4z4r,160.0,236.0,0,1
MarcelSalazar3,126.0,190.0,0,1
EstefaniaMaarr,59.0,110.0,0,1
DrMiriamestrada,749.0,2155.0,0,1
Rosariola20,58.0,144.0,0,1
ftvjoven,652.0,144.0,1,0
martinezasuaje,117.0,369.0,0,1
MediapostSpain,2007.0,1319.0,2,0
CinthyaZrate1,33.0,459.0,0,1
RodriguezMumy,23.0,83.0,0,2
codes_rocio,246.0,255.0,0,1
ArmandoArriazo1,43.0,206.0,0,1
25Horasde,218.0,22.0,1,0
gerardocastri,1069.0,794.0,0,1
ejimenezcaro,471.0,550.0,0,1
YubreicaDiaz,154.0,208.0,0,1
aics_lavana,73.0,124.0,0,1
ClaraMaritzaRo1,27.0,53.0,0,1
PeterSharpV,297.0,343.0,0,1
marini1883,903.0,2026.0,0,1
ComisionOds,135.0,584.0,1,32
urbaMonde,686.0,762.0,0,1
CubaViktor,92.0,267.0,0,1
pauladreams_18,38.0,63.0,0,1
HuileMoringa,1107.0,347.0,0,41
ale_malag,28.0,75.0,0,1
perezlainez,98.0,302.0,0,1
emprenemjunts,10614.0,1056.0,3,0
LizzDurann,349.0,758.0,2,0
UmuODSesiones,333.0,231.0,12,0
PNUDBolivia,9412.0,1209.0,3,1
OficinaVerdeUZ,1293.0,1062.0,3,1
DarioMedinaM,77.0,243.0,0,1
DiabitaAmor38,62.0,88.0,0,1
alfonso_lc,230.0,659.0,0,1
rubendmarquez,290.0,373.0,6,2
La_UPM,38958.0,215.0,4,1
FundacionDerDis,1380.0,1004.0,0,7
CoffeAmable_USB,290.0,283.0,0,1
MaciasM_Lourdes,12.0,301.0,0,1
FVarazdin,98.0,609.0,1,0
kmmx4,37.0,211.0,0,1
USOAsturias,139.0,38.0,0,1
FigueredoPepe,1.0,9.0,0,1
ptl2016cl,399.0,279.0,0,1
onuvenezuela,29824.0,552.0,0,1
ionantolin,9925.0,6251.0,0,1
UcrosAndres,2956.0,3068.0,0,1
RafaRiveraB,69.0,285.0,0,1
pizana_javier,54.0,73.0,0,1
EmbaMexVN,650.0,449.0,0,1
Saulo_Rosario,976.0,548.0,0,1
NoeliaMunozUCAV,556.0,915.0,1,0
NoruegaEnChile,1426.0,1062.0,1,0
MagnojetM,28.0,129.0,0,1
OAZCONA,274.0,69.0,0,1
UNICEFGalicia,1328.0,1079.0,0,1
4nar0dr1guez,119.0,188.0,0,1
andreasanhuezae,793.0,359.0,0,1
MOuniovi,65.0,46.0,0,1
Angcadelaria,15.0,59.0,0,1
medejean,7768.0,1506.0,0,2
Mediluf,38.0,239.0,0,1
diazsobac,570.0,255.0,0,1
german_garavano,88299.0,1191.0,0,1
mcampobernal,362.0,452.0,3,2
CCSsostenible,162.0,182.0,0,1
FernandoVallada,1051.0,87.0,1,0
FabianVRobinson,277.0,235.0,0,2
PalomaCorres,398.0,405.0,0,2
colstafrancisca,1163.0,335.0,1,0
Jess84576805,14.0,18.0,0,1
rubio_torres,2196.0,934.0,0,3
SPONERMIGUEL,1944.0,2197.0,0,2
Redsurgircol,22.0,128.0,1,0
mariana23s,337.0,597.0,0,4
KevinRuiz97,273.0,145.0,0,1
miguel_macedo_e,444.0,800.0,1,0
Josdeprat,511.0,454.0,0,1
EmbacubaZ,352.0,894.0,0,1
OtnielJesus1,185.0,234.0,0,1
aale_bast,52.0,272.0,0,1
TamiAndrade8,190.0,211.0,0,1
Gajardonury,789.0,1128.0,0,1
pamelavelasco_m,931.0,905.0,0,5
UNISDR_Americas,4149.0,560.0,1,0
samuelazout,45676.0,1136.0,0,1
IA_Mujer,2631.0,183.0,0,1
CristinaLopezW,1.0,86.0,0,1
noecg2010,70.0,161.0,0,1
lmariasmart,49.0,258.0,0,1
comfiabbvamad,135.0,130.0,0,2
jfmunozlo,43.0,155.0,0,1
gcasasnovas,710.0,738.0,0,1
Atayeshe,16880.0,914.0,0,1
laura_tamia,433.0,790.0,0,1
marcosgonzalezm,13746.0,8790.0,5,3
rednaniap,436.0,2377.0,0,1
profecolmenares,1280.0,2144.0,0,1
petrossi04,24.0,66.0,0,1
NadiaCalvino,20023.0,450.0,1,0
DePacotilla,13232.0,6629.0,0,11
NegociosUDEM,448.0,70.0,0,1
PodemVdm,274.0,223.0,0,1
HectorIgarzaC,1495.0,823.0,0,2
Daya_Cade,53.0,162.0,0,1
Virginiagalvin,1902.0,2599.0,1,0
isa_munt,128.0,374.0,0,1
vimonterde,853.0,821.0,1,0
IngridAstiz,1855.0,1476.0,0,1
sic4change,414.0,1054.0,5,1
ImpactoTIC,14076.0,1202.0,0,1
VlezCarmen,36.0,73.0,0,1
Ecoforman,526.0,518.0,1,0
aggangutia,1486.0,2385.0,1,0
rafa_atienza,323.0,686.0,0,1
intlawninja,1142.0,1290.0,0,2
FPilares,5473.0,1384.0,0,1
HistoriadeMoral,1233.0,1093.0,1,2
CafeForChange,800.0,3154.0,0,2
gatoviz,28.0,203.0,0,1
HubBajio,464.0,120.0,0,1
ToledoCsar1,84.0,145.0,0,1
cforero650,163.0,679.0,0,1
SilBia05,1559.0,924.0,1,0
NuriaSamper1,48.0,82.0,1,0
rleoncaraveo,2060.0,2965.0,0,3
AnaMariaLaya2,30.0,39.0,0,1
empretecarg,2517.0,508.0,0,1
calde_uriel,212.0,299.0,0,1
AbrahamVillato5,6.0,110.0,0,1
jaimelopezg,912.0,1566.0,1,0
marusoula,113.0,94.0,0,1
MGomezOliver,3187.0,507.0,0,1
LoreRecabarrenS,5016.0,1388.0,0,1
Pilu_m_m,416.0,2324.0,0,1
GoriouxGroupeES,155.0,196.0,1,0
yimmyguerreroc,861.0,2720.0,0,1
paveldh2015,68.0,37.0,0,1
Logginet,55.0,133.0,0,1
Sonidlosbosques,669.0,1445.0,0,1
Victori2871,3.0,72.0,0,2
Aleeesca,235.0,354.0,0,2
CynQG,28.0,431.0,0,1
aldarecas,1861.0,1031.0,0,1
marcolibre,147.0,269.0,0,1
Carmen_GAIA,1046.0,1048.0,0,1
Carlos_Hinojosa,3394.0,2796.0,0,1
RobertoLpezHe11,473.0,126.0,0,1
palomapu,434.0,692.0,0,2
victorcpascual,285.0,859.0,0,2
Innuba_es,1306.0,1514.0,0,2
lamusicaw123,156.0,36.0,0,5
belilarios,3.0,20.0,0,1
EmbacubaCanada,3549.0,633.0,0,2
OnusidaLatina,12225.0,1711.0,0,5
MarcosAntMtez,274.0,302.0,0,1
RYB_ES,420.0,382.0,0,1
jmospina,2634.0,2544.0,0,1
mcsantizo,137.0,98.0,0,1
MelbaGarcia15,110.0,208.0,0,1
biotechIT,5569.0,909.0,0,2
FOMLorca,1134.0,1322.0,0,2
Monstruoplayero,1988.0,1719.0,0,1
siemprePorCuba,1293.0,1882.0,0,1
italo_roagna,45.0,289.0,0,1
RdeRuido,2883.0,2716.0,0,1
ClaribelGuevara,46.0,291.0,0,1
FIUSO_Asturias,237.0,241.0,0,1
javieralbuja,1758.0,972.0,0,1
SocialOpenLAB,188.0,285.0,0,1
atellogimeno,1127.0,2127.0,0,1
AytoVillamanriq,981.0,260.0,1,0
andreiarias,1543.0,2185.0,0,1
Penelopelnb,2230.0,1483.0,0,1
Aladanlora,221.0,252.0,0,1
MerlinDeCalles,2673.0,2588.0,0,1
GarcPalomar,2479.0,5001.0,0,1
Doxarquia,567.0,1804.0,0,2
mangeleswebsoc,116.0,254.0,0,1
MiguelAlbanV,277.0,107.0,0,1
Juanjo_mlozano,969.0,1036.0,1,0
DiegoAroca6,64.0,83.0,0,1
anacarmenmata,5672.0,4190.0,0,1
CEPdeLaredo,1172.0,2814.0,0,1
J0se_S0sa,216.0,173.0,0,1
HerreMexicana,119.0,611.0,0,1
pozo_lau,1397.0,3113.0,0,7
ReconciliaCol,16117.0,4968.0,3,1
RevistaRETEMA,11272.0,10622.0,5,5
InstitutoIECAH,4066.0,542.0,1,0
aguilaser,132.0,160.0,0,1
neithanfombell1,37.0,189.0,0,1
JosePerdomo122,21.0,116.0,0,1
FondoChile,1802.0,52.0,0,1
DavidMeAnQubo,18.0,77.0,0,2
salvavictoria,8666.0,1608.0,0,1
RubnHer210,148.0,287.0,0,1
raquelpozas1,37.0,133.0,0,1
Giniafigue,355.0,257.0,0,1
lola7347,910.0,883.0,0,1
chao_anette,1.0,23.0,0,1
MontseMirETUC,996.0,467.0,0,1
victor1_flores,484.0,1152.0,0,3
MaryuriOlivo1,229.0,229.0,0,1
carlitos_peral,49.0,217.0,0,1
SocialabUy,3382.0,870.0,8,0
Troyasgarden,95.0,488.0,0,1
hildyta,3834.0,3983.0,0,1
yyiclare,230.0,320.0,0,1
EmotionalDrivin,361.0,169.0,2,0
ESufragista,13.0,57.0,0,1
AcuerdoJusto,1828.0,289.0,0,1
leugimmc,175.0,146.0,0,1
almostengineer6,141.0,255.0,0,1
soymarianegro,2328.0,2712.0,0,3
CesarJulioHern5,38.0,107.0,0,1
leyoiyin,7.0,21.0,0,1
LucilaFinkel,1281.0,990.0,0,1
ARCADIASALINAS,778.0,667.0,0,1
jcarloseb13,431.0,2024.0,0,1
CiberXcmb,33.0,137.0,0,5
EPascualLagunas,732.0,765.0,0,2
Diana1Diana17,151.0,198.0,0,1
CesrNunez,2691.0,363.0,0,6
Emakumeok_ODS,85.0,600.0,0,3
ConsueloVidal6,549.0,137.0,0,2
Claudiaazulmar,143.0,100.0,0,1
JosAPer02913518,53.0,398.0,0,1
AndyStalman,30096.0,751.0,1,0
Margari17646275,10.0,57.0,0,1
JohnEmprende,42.0,292.0,2,0
rozomontilla,276.0,1702.0,0,1
FestivalMueca,2108.0,2556.0,0,1
MauricioBFoto,13.0,26.0,0,2
cmillan73,311.0,377.0,0,1
Carolin81874706,2.0,12.0,0,1
ONCE_oficial,48553.0,803.0,1,0
soloalexandre,9160.0,347.0,0,1
_CEPAZ,8072.0,1479.0,3,1
jloyoh,2425.0,2177.0,0,1
MDCriteria,162.0,1224.0,1,0
GustavoGerman,2852.0,1807.0,0,2
pedrochanav,34.0,100.0,0,1
zaidaday,1034.0,1258.0,0,1
JesusDieguezR,16.0,26.0,0,2
toruncolombia,161.0,255.0,0,1
MarianGallard14,282.0,1249.0,0,1
mcunat_,24.0,132.0,0,1
EmbajadaRDenCOL,815.0,640.0,0,3
Emiiliiaa,849.0,1158.0,2,0
diUCM,1063.0,479.0,0,1
amenturate,120.0,196.0,0,1
JagAlejandro,562.0,972.0,0,1
delta19711,7.0,42.0,0,1
JoaoMarcelo_73,38.0,84.0,0,1
LogronoGrecia,1883.0,3077.0,0,1
MCabeza_,30.0,38.0,0,3
carlos2105,190.0,571.0,0,1
UProfesionalGal,26.0,36.0,0,1
Fedesarrollo,17263.0,303.0,1,0
germygallardo,118.0,392.0,0,2
mrf931024,301.0,557.0,1,0
aecastrol,822.0,424.0,0,1
Victor1Lopez7,9.0,50.0,0,1
ReyesShiooo,23.0,120.0,0,1
chenteacol,1442.0,4924.0,0,1
CRE_Villalba,901.0,416.0,15,3
scouts_edm,4321.0,535.0,3,0
KarlaMoreno_A,12.0,145.0,0,1
evarvindel,101.0,220.0,0,1
COCantabria,3806.0,1989.0,0,1
JesusZamora07,161.0,300.0,0,1
bruneitorres,497.0,1191.0,0,1
AburtoCCM,111.0,196.0,0,1
DGS_UNLP,232.0,302.0,1,0
ALCsinhambre,2888.0,1937.0,0,1
DiMoVill,777.0,1201.0,1,0
JuanZam145,279.0,379.0,0,1
avillalonga,266.0,6.0,1,0
Kandemarrero,417.0,1663.0,0,1
UECoE3,711.0,182.0,1,0
CamilaR85615586,112.0,97.0,0,1
on_neumologia,2226.0,574.0,0,2
johnatiencia,159.0,65.0,0,1
BEY203011,149.0,190.0,0,1
PalomaGarciaMar,187.0,733.0,1,4
SomosSocialist1,1563.0,4492.0,0,2
AlissonMillet,1285.0,1949.0,0,1
COVRI_org,3662.0,585.0,3,0
Cecilia06831301,16.0,39.0,0,3
xaragay,6556.0,5841.0,0,1
infoCEPEI,2917.0,1021.0,48,11
Jorge_Yepes,1970.0,1888.0,0,2
JessicaFaieta,5439.0,1166.0,0,2
Robertocs7,864.0,3316.0,0,1
aibGastro,673.0,773.0,0,4
ParaguayTVHD,97374.0,1011.0,0,3
UniElectrica,834.0,612.0,0,1
confianzaonline,1818.0,1199.0,0,3
CECUbogota,1066.0,2188.0,0,7
JavierArgolo,335.0,1306.0,0,1
Felixzufre,1018.0,1826.0,0,3
mariaccsaez,57.0,98.0,0,3
sonyre_mariany,5.0,39.0,0,2
Brigitedasilva1,1275.0,4215.0,0,1
marfragra,275.0,941.0,0,1
LmRondon12,156.0,252.0,0,1
Josearv,739.0,1694.0,0,1
FernandaEAlonso,313.0,55.0,1,0
geraldine8585,114.0,161.0,0,1
miriadax,51688.0,589.0,1,3
RTPanama,33676.0,28576.0,0,1
AlfonsoLenis1,25.0,262.0,0,1
MarceloLorenzu1,151.0,543.0,0,3
JSBarakaldo,324.0,538.0,0,1
navapefco,697.0,2358.0,0,1
Caminomoya,2238.0,2052.0,1,2
DharneeM,18.0,63.0,0,1
Ejchirivi,1.0,43.0,0,1
CLAUPATRIbiblio,19.0,86.0,0,1
Tania_perez_12,9.0,27.0,0,1
cecinavarro,355.0,1039.0,0,1
ChristobalLuna,61.0,113.0,0,2
SebasCebrian,7402.0,1218.0,0,1
juancarPa_25,96.0,347.0,0,1
cpseveroochoa,485.0,88.0,0,1
embcubaportugal,3278.0,1837.0,0,2
carorealpe18,278.0,550.0,0,1
Maryeliza42,276.0,210.0,0,1
IbercajaSocial,3204.0,1064.0,1,4
Unesco_Catedra,564.0,245.0,0,1
YoDigoNOFuenla,115.0,999.0,0,3
samanthajcuster,806.0,570.0,0,3
PedroTort,42.0,94.0,0,3
PMClavero,765.0,3557.0,0,1
QuiriciAmalia,932.0,169.0,0,1
gregoribagur,141.0,198.0,0,1
rodolfo121,227.0,686.0,0,1
CartasJl,10.0,39.0,0,1
ValorEconomicoI,85.0,12.0,0,1
piensoactuo_,1645.0,292.0,0,1
JoanDBaena,2026.0,3934.0,0,1
CGCuba_Milan,2975.0,1273.0,0,1
CONGDRMurcia,1985.0,958.0,0,11
MaraLop__12,170.0,322.0,0,1
Fash_RevChile,1072.0,264.0,1,0
TECHOhn,5437.0,1026.0,0,1
Sebastianpalr,2.0,47.0,0,1
Regiones_Mx,4032.0,1079.0,0,3
JLAP_Inia,43.0,148.0,0,1
ladydark,463.0,102.0,1,0
Diasol9,20.0,147.0,0,1
LideraCambio,875.0,2234.0,6,1
JohanseParedes,6.0,73.0,0,1
dmperez21,970.0,1824.0,1,0
susofv,71.0,373.0,0,2
JavoLugo,338.0,239.0,0,1
Keremperez,973.0,750.0,0,1
CienciaTransp,347.0,903.0,0,1
Ela58_,177.0,677.0,0,1
bifzag,2225.0,2566.0,2,7
normapena03,4.0,65.0,0,1
biblioeliana,519.0,229.0,0,3
HectorH2_O,5358.0,4495.0,0,1
creasimpacto,5826.0,3735.0,0,2
Pilarfgil,303.0,206.0,0,1
gabyroseromora,37.0,57.0,0,1
crodriguezio,434.0,879.0,0,1
alonsog43977851,25.0,167.0,0,1
CarlosMataix1,1265.0,733.0,0,3
MaciaSanchezT,74.0,154.0,0,1
miha_diaz,148.0,176.0,0,1
MAS_Business,860.0,1689.0,4,0
UNICEFargentina,241307.0,1000.0,0,2
DianaLopez_12,212.0,185.0,0,1
ConnectingMrkts,101.0,520.0,3,0
AlbertKABUYA,805.0,5001.0,0,1
FuturodelT,5.0,36.0,0,1
ManuelPons73,638.0,706.0,0,1
Acarboner1,125.0,208.0,0,3
mojicajuanc,59.0,132.0,0,2
itxeleta,495.0,751.0,0,1
esFIAB,16700.0,2949.0,1,0
ague1990,197.0,264.0,0,1
KarinaMarik,140.0,139.0,0,1
mateo_garcia_,1213.0,2396.0,1,0
mr_forestal,112.0,63.0,0,1
RoberPere0,112.0,95.0,0,1
MaryAmelita,118.0,330.0,0,1
UAM_Solidaria,778.0,220.0,0,6
RMesasMAmbiente,147.0,306.0,0,1
Laura_Or0,170.0,431.0,0,1
thannybb,219.0,336.0,0,1
disfrutalacienc,11469.0,4512.0,0,2
LuisPlanas,8069.0,998.0,1,0
PlenaCV,1511.0,560.0,0,2
ViankaAliaga,44.0,133.0,0,6
Luis_Alberto_Ru,391.0,745.0,0,1
CIUPacifico,1200.0,757.0,0,1
mangosilencioso,21.0,153.0,0,7
LindaaFernandez,322.0,339.0,0,1
martamnavarro,1102.0,2330.0,0,1
jairoro43975808,127.0,353.0,0,10
Yarci_SEO,342.0,802.0,0,1
GonvarriVLC,161.0,36.0,0,3
AlejandroIGT,101.0,162.0,0,1
CITIX_ES,1217.0,1086.0,2,0
JovenesUxLaE,1060.0,107.0,0,1
EnocWinchester,60.0,1431.0,0,1
cristikanm,196.0,1470.0,0,2
SantonioP,165.0,392.0,0,2
EQUOLugo,1608.0,2610.0,0,1
joisagud,174.0,368.0,0,1
souto_esther,432.0,1236.0,0,2
USOCyL,155.0,199.0,0,1
EMINOEPORTI,422.0,2291.0,0,1
CoFloram,93.0,299.0,0,2
JRHJ_97,171.0,2229.0,0,1
JuventudCaceres,3568.0,166.0,0,1
lanoria_mlg,4662.0,2888.0,4,2
chipotlitor2d2,74.0,719.0,0,1
AndrewRCummings,127.0,227.0,0,1
AntonioJGCruz,66.0,147.0,0,1
gemelosunicos,49.0,101.0,0,1
lizconcha,1560.0,896.0,0,2
MauricioGarmen4,203.0,349.0,0,1
rogo_jm,130.0,107.0,0,1
Urbanamerica__,68.0,373.0,0,2
AnaTMuro,661.0,515.0,2,4
a_redime,633.0,270.0,1,0
meli_uci,177.0,133.0,0,1
Julietik_3__3,106.0,231.0,0,1
mostdesarrollo,1916.0,1174.0,2,0
economia_social,2292.0,686.0,1,1
Vanessacursach,69.0,166.0,0,1
Marcezoide,162.0,1542.0,0,2
classoalcala,856.0,369.0,0,1
BlancaGomara,133.0,260.0,2,0
milvis11,8.0,10.0,0,1
santimalvicino,265.0,1335.0,3,0
tobonherrera91,230.0,506.0,1,0
MontealegreRox,3147.0,1506.0,0,1
universidad_uci,13538.0,733.0,0,1
cantabriacoope1,104.0,303.0,1,0
AyllonLoli,59.0,148.0,0,2
JoseLuisCantil3,22.0,59.0,0,1
itssalbb_,23.0,46.0,0,1
mfaunde1,2.0,22.0,0,1
sandy_huerta,133.0,384.0,0,1
kouameladji,69.0,850.0,0,5
Tania_C_M,346.0,418.0,0,1
ongambiental,21.0,64.0,0,1
JosepBorrellF,70633.0,119.0,0,1
hugoandresruiz1,11.0,24.0,0,1
RosannaMenchaca,559.0,1278.0,0,1
kilnerevonnet,78.0,759.0,0,1
ASPY_IES,19.0,80.0,0,1
Yo57605094,158.0,520.0,0,1
fabfashionista8,2115.0,3241.0,0,9
EducatingCities,1281.0,504.0,0,1
EdeTiendas,305.0,168.0,0,1
Di4n4m0da,191.0,312.0,0,1
patcorrons,137.0,113.0,0,2
Ekosocial_co,1054.0,1354.0,0,1
Dauravh,326.0,1044.0,1,0
_aRopa2,107.0,94.0,0,1
ana_colla2,181.0,462.0,0,1
Leonel_CW,148.0,151.0,0,1
SubdeGobGranada,1462.0,238.0,0,1
Rgildeprado,815.0,949.0,1,0
MeryMolyM,506.0,1022.0,1,0
CDanielCasares,2067.0,3829.0,0,1
Danielblanco_7,49.0,113.0,0,1
NikolCastaeda4,96.0,182.0,0,1
halecitodelator,84.0,140.0,0,1
FlipFelipe,42.0,303.0,0,2
Autismo_Espana,26781.0,2207.0,1,0
CGAabogados,57.0,428.0,0,1
ClaraNavio,5655.0,1388.0,0,1
moniquemendoza,4543.0,1935.0,0,1
encarnadiazg,2466.0,1164.0,0,1
Juliofersanc,331.0,274.0,0,4
apsCValenciana,596.0,577.0,1,0
silvebarrena,9.0,51.0,0,1
UNVolunteers,77913.0,3533.0,0,2
ifelgriv,91.0,271.0,0,1
NADIADANOVAILIE,1159.0,2489.0,0,7
LamanJorge,494.0,457.0,0,1
PazLaboral,115.0,444.0,0,1
Marianto_ven6,86.0,150.0,0,1
f_fusterfabra,736.0,698.0,0,2
LuzGracielaCru1,29.0,102.0,0,1
lilimurillo,669.0,893.0,0,1
EdRojasBr,1748.0,520.0,0,2
EleenaRa,183.0,498.0,0,1
rgs_garcia,248.0,250.0,0,1
JosueJimMun,285.0,364.0,4,0
Rusbel_Rasgado,75.0,414.0,0,2
AnabelValle1,200.0,599.0,0,1
NormaInesALeon,332.0,426.0,0,1
kenopina,5055.0,2504.0,0,1
Yo_Barista,972.0,793.0,0,1
SENAPutumayo,530.0,335.0,0,1
VerdelaTierra,1547.0,1622.0,0,1
SaraiBarajas,190.0,557.0,0,1
anajarrm,57.0,78.0,0,1
javioru,3716.0,4002.0,0,2
ETB,11566.0,1463.0,1,0
ErickLezama15,148.0,212.0,0,1
EQUOGalicia,2449.0,1401.0,0,1
MiquelCarr,3136.0,3222.0,2,0
montsepurti,103.0,162.0,0,1
boinablancaucr,2284.0,873.0,0,4
Luisillara,98.0,204.0,0,1
Hosp_Gral_Ixtla,2155.0,35.0,0,1
RedAgenda2030MX,37.0,194.0,2,1
MCMC_es,1269.0,168.0,0,1
TomasLorenzutti,23.0,47.0,0,1
IngenieriaLS,36.0,462.0,0,1
MurciaAcoge,535.0,453.0,0,1
EntreGentePty,536.0,915.0,0,1
MiriamLeiros,5252.0,4967.0,0,4
REAS_Aragon,1756.0,517.0,1,1
CubaUNESCO,1862.0,697.0,0,2
lexaaa10,1253.0,1488.0,0,2
RafaEMC,138.0,45.0,0,1
GaviotaBorda,2.0,24.0,0,1
LuluHer22849151,77.0,63.0,0,2
sophielopezh,11.0,46.0,0,1
DanielRodSua,1643.0,2186.0,0,1
CooperaIdeas,19.0,133.0,0,1
t144655,62.0,311.0,0,2
JSACordobaCap,677.0,556.0,0,1
NoruegaenARG,1368.0,1082.0,1,0
EduardoIscar,82.0,78.0,0,1
KarolaMaturana,182.0,263.0,0,3
ArgenTrigo,3013.0,1039.0,0,1
geotactics_ec,394.0,159.0,0,1
UgtFeSMCCs,143.0,271.0,0,1
MiguelBriseo19,19.0,113.0,0,1
FundaSinamaica,633.0,318.0,0,2
ladronpamela,807.0,607.0,0,1
rennygranda,1010.0,2000.0,0,1
DylanZambrano18,39.0,70.0,0,1
CarranzoCarme,130.0,123.0,0,1
perlipatt,1637.0,1086.0,0,1
MetMed_,61.0,22.0,0,1
SONIAPINTOS2,263.0,144.0,0,4
purita_miguel,85.0,253.0,0,1
MagnolerG,534.0,540.0,0,1
barriopolis,25.0,152.0,2,1
bicivilizadosuy,990.0,495.0,1,2
Arnol35808248,20.0,51.0,0,1
Elena_Penaloza_,2612.0,1499.0,0,1
TeresaNieto18,41.0,160.0,0,1
LuisLeon_0_11,111.0,316.0,0,1
UNFPAecuador,2724.0,488.0,4,0
Josue_vera3,125.0,277.0,0,1
jarajoven,121.0,50.0,0,1
FBonaglia,2668.0,1417.0,0,1
TatianaVilchez9,120.0,190.0,0,2
Sociolidarios,808.0,831.0,0,9
dmontelis,180.0,586.0,0,1
ariadnacuba32,1105.0,2216.0,0,1
AleGGiraldi,432.0,1039.0,0,2
Selling_Point_,4325.0,392.0,0,1
lisneyrivera,238.0,976.0,0,1
davidballadare1,143.0,193.0,0,3
AitorLinde,244.0,411.0,0,1
Abril_More,901.0,1178.0,0,1
GTelce,423.0,1543.0,0,1
MariannyLpez3,107.0,183.0,0,1
Platforma4Dev,4126.0,1066.0,0,1
MariaEizaguirre,3146.0,2407.0,0,1
luiskabre,179.0,250.0,1,0
doriseu,51.0,118.0,0,1
EUROCLIMA_UE_AL,2877.0,4266.0,0,1
ENERGIApunto_0,123.0,36.0,0,1
induquim_sl,39.0,59.0,2,0
aliciabarcena,21200.0,650.0,0,11
eliadosom,1432.0,2595.0,0,1
angelaesmar,9.0,355.0,0,1
TeodoroArturoG1,55.0,28.0,0,1
INCIDEMSP,316.0,331.0,0,3
dianasoledisp85,159.0,511.0,0,1
xercode,688.0,984.0,0,2
bredruel,598.0,1008.0,3,1
venega_omar,224.0,245.0,0,1
hectorgeograph,1497.0,1419.0,2,5
Anxoqueiruga,488.0,351.0,0,1
jjdiezroncero,285.0,103.0,0,1
YanezMaira0,145.0,73.0,0,1
rafaeltorres789,120.0,126.0,0,1
ESanchezcub,565.0,1097.0,0,2
lmaldonado,3306.0,1100.0,0,2
LuisRamiroRB,255.0,662.0,0,1
Maria_Vivas1,148.0,456.0,0,1
anyesfm52,48.0,169.0,0,1
alecutuli,213.0,592.0,0,2
rrll_y,392.0,309.0,4,3
MLGparticipa,3879.0,442.0,0,2
ElPilarTetuan,177.0,43.0,0,1
diana_alforja,4238.0,4996.0,0,2
CeciliaPilarGra,93.0,258.0,0,1
EscarriaDavid,129.0,81.0,0,2
monicaalvaradog,141.0,224.0,0,1
vjennyffer,396.0,691.0,2,4
matiasiki,924.0,1368.0,0,1
FelixAlvear54,47.0,75.0,0,1
Educando4macion,1755.0,2710.0,0,2
lluisap,63.0,152.0,0,1
multilingualcc,58.0,27.0,0,2
P_Orliange,1647.0,686.0,0,1
sejufara,154.0,436.0,0,5
carypg555,901.0,910.0,0,2
lasenyal,146.0,225.0,0,1
lacamtorres11,103.0,265.0,0,1
aethnic,584.0,989.0,0,1
InColectiva,352.0,570.0,0,1
GIAUPM,3490.0,1609.0,0,3
PabloTuits,1151.0,194.0,0,1
xroseslucia,34.0,76.0,0,1
cinismopolitico,1466.0,1853.0,0,1
RedAMLOmx,190513.0,110767.0,0,1
8a03L,139.0,371.0,0,2
TranspHidalgo,352.0,757.0,0,2
ONUHabitatBOL,337.0,204.0,4,2
CentroOds,8998.0,120.0,33,1
DulceM_AL,947.0,1117.0,0,1
MatiasL14340413,6.0,11.0,0,5
vayaestrocena,1102.0,280.0,0,1
ESCALAVZLA,9124.0,2905.0,0,1
LauraTSEO,264.0,312.0,0,1
rasinet_org,194.0,321.0,0,1
NachoSAmor,5827.0,4509.0,0,1
yoyorosillo,93.0,131.0,0,1
AmparoRubiales,14932.0,2680.0,0,1
juank21ec,12.0,42.0,0,1
ClimambienteUGT,379.0,201.0,0,1
jplirab,941.0,799.0,0,2
elmarko34,498.0,540.0,0,1
jjimenez_ra,175.0,1705.0,0,1
19792705,8.0,106.0,0,1
VOrtCam,1089.0,1719.0,0,1
reverdeconcausa,1497.0,596.0,8,5
TORLA04,3370.0,1415.0,0,1
InforCreex,820.0,902.0,0,1
MiguelyNogueira,82.0,240.0,0,2
infomalagacom,976.0,351.0,1,0
ccu_federacion,1076.0,275.0,0,3
CTAGlobal,2942.0,809.0,0,1
SoberonGuzman,3851.0,950.0,0,1
La_network,11260.0,3001.0,0,4
